rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_period_outlier,koi_duration_outlier,koi_depth_outlier,koi_prad_outlier,koi_teq_outlier,koi_insol_outlier,koi_model_snr_outlier,koi_steff_outlier,koi_slogg_outlier,koi_srad_outlier,koi_kepmag_outlier,outlier_flag,predicted_confirmed_probability,priority,catalog_fp_flag_count,eb_indicator,contamination_indicator,artifact_indicator,fp_screening_score,fp_risk
5529,6699368,K01694.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.874,0,0,0,0,3.690317047,3.991e-06,-3.991e-06,131.542094,0.000882,-0.000882,1.151,43.06,-0.087,1.3784,0.0519,-0.0519,465.5,13.6,-13.6,20.23,6.41,-2.74,1280.0,634.09,601.51,-219.34,43.0,1.0,q1_q17_dr25_tce,6120.0,181.0,-200.0,4.395,0.09,-0.21,1.054,0.334,-0.143,294.01492,42.139191,14.336,0,0,0,0,0,0,0,0,0,0,0,0,0.0366666666666666,Low,0,1,0,0,3,Medium
6615,7125794,K05358.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,126.586058,0.003678,-0.003678,222.9909,0.0255,-0.0255,0.799,0.1494,-0.548,5.41,0.509,-0.509,124.9,15.9,-15.9,1.54,0.64,-0.26,460.0,10.54,12.8,-4.11,10.5,1.0,q1_q16_tce,6611.0,161.0,-209.0,4.269,0.136,-0.249,1.249,0.522,-0.209,294.15234,42.61898,12.968,1,0,0,0,0,0,0,0,0,0,0,1,0.0366666666666666,Low,0,0,0,1,1,Low
8735,4813750,K05088.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.627,0,0,0,0,49.1782244,0.0008315,-0.0008315,165.7659,0.0133,-0.0133,0.315,0.127,-0.315,5.8,0.333,-0.333,449.0,54.0,-54.0,1.79,0.37,-0.25,468.0,11.32,7.32,-3.9,9.4,1.0,q1_q17_dr25_tce,5674.0,170.0,-170.0,4.473,0.121,-0.148,0.839,0.176,-0.117,283.67819,39.964279,15.527,0,0,0,0,0,0,0,0,0,0,0,0,0.0366666666666666,Low,0,0,0,1,1,Low
7171,11656928,K06242.03,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,78.86684,0.00305,-0.00305,143.7314,0.033,-0.033,0.2074,0.2603,-0.2074,4.5,1.0,-1.0,86.1,17.0,-17.0,1.3,0.77,-0.21,573.0,25.44,45.85,-9.86,4.8,6.0,q1_q16_tce,6907.0,172.0,-237.0,4.264,0.097,-0.336,1.381,0.82,-0.222,289.03772,49.712601,12.914,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,Low,0,0,0,1,1,Low
9562,10128825,K07986.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.497,0,0,0,0,1.73984941,1.78e-05,-1.78e-05,133.00127,0.00769,-0.00769,0.043,0.423,-0.043,3.114,0.229,-0.229,48.5,5.4,-5.4,0.72,0.24,-0.08,1608.0,1585.81,1537.86,-502.22,10.6,1.0,q1_q17_dr25_tce,6119.0,165.0,-220.0,4.444,0.056,-0.224,1.031,0.341,-0.114,286.50937,47.163219,14.757,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,Low,0,0,0,0,0,Low
5975,4241238,K05048.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,138.333748,0.00169,-0.00169,209.39452,0.00792,-0.00792,0.4579,0.0084,-0.4579,2.391,0.271,-0.271,603.6,84.6,-84.6,6.28,4.32,-1.18,488.0,13.45,28.94,-5.29,8.4,1.0,q1_q16_tce,4948.0,126.0,-101.0,3.588,0.168,-0.371,2.547,1.753,-0.48,284.63876,39.355179,13.419,1,0,0,0,0,0,0,0,1,1,0,1,0.0333333333333333,Low,0,0,0,1,4,Medium
6750,9229807,K05645.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,580.85326788,3.5205e-05,-3.5205e-05,386.2877879,0.00413,-0.00413,0.537,0.193,-0.207,16.63,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,296.12985,45.681862,15.927,1,1,0,0,0,0,0,0,0,0,0,1,0.03,Low,0,0,0,1,1,Low
8158,6603765,K06739.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.646,0,0,0,0,19.164111,0.0002577,-0.0002577,139.8244,0.013,-0.013,0.805,0.159,-0.584,2.773,0.451,-0.451,215.9,35.0,-35.0,1.11,0.14,-0.09,519.0,17.12,7.51,-4.05,8.1,1.0,q1_q17_dr25_tce,5103.0,153.0,-138.0,4.65,0.033,-0.077,0.674,0.088,-0.052,291.09485,42.002918,15.455,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Low,0,0,0,1,1,Low
8366,8677057,K07903.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.967,0,0,0,0,0.694611128,3.741e-06,-3.741e-06,131.93244,0.00414,-0.00414,0.176,0.283,-0.176,1.115,0.152,-0.152,98.8,13.7,-13.7,0.64,0.06,-0.04,1415.0,945.45,318.96,-218.14,9.3,1.0,q1_q17_dr25_tce,4612.0,124.0,-138.0,4.646,0.024,-0.052,0.662,0.064,-0.045,286.31052,44.838188,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Low,0,0,0,1,1,Low
5548,6750902,K03980.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.469334634,3.94e-07,-3.94e-07,131.736456,0.000732,-0.000732,0.95,0.047,-0.692,0.8864,0.0274,-0.0274,340.4,10.5,-10.5,2.4,0.68,-0.36,2432.0,8264.27,6839.91,-2935.1,49.1,1.0,q1_q17_dr25_tce,5888.0,159.0,-159.0,4.394,0.124,-0.186,1.008,0.284,-0.153,281.24307,42.254929,14.67,0,0,0,0,0,1,0,0,0,0,0,1,0.03,Low,0,0,0,1,1,Low
3090,12366084,K00787.03,Kepler-1 b,CANDIDATE,CANDIDATE,0.866,0,0,0,0,0.589376952,6.484e-06,-6.484e-06,131.8694,0.0109,-0.0109,0.491,0.039,-0.446,1.71,0.252,-0.252,80.7,8.8,-8.8,0.93,0.14,-0.07,2162.0,5161.1,1987.54,-1003.97,11.4,3.0,q1_q17_dr25_tce,5714.0,77.0,-77.0,4.428,0.063,-0.117,1.015,0.148,-0.079,295.81616,51.121738,15.367,0,0,0,0,0,1,0,0,0,0,0,1,0.0266666666666666,Low,0,0,0,1,1,Low
5806,7747103,K07847.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.181,0,0,0,0,399.37587,0.0688,-0.0688,300.0792,0.093,-0.093,0.556,0.009,-0.502,21.25,5.0,-5.0,552.2,71.9,-71.9,3.93,1.05,-1.4,326.0,2.66,2.19,-1.72,11.9,1.0,q1_q17_dr25_tce,6098.0,195.0,-238.0,4.069,0.322,-0.161,1.618,0.431,-0.575,289.7308,43.497368,13.281,1,1,0,0,0,0,0,0,0,0,0,1,0.0266666666666666,Low,0,0,0,1,1,Low
8138,3219037,K03395.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,5.0395851,0.0001184,-0.0001184,133.828,0.0146,-0.0146,0.1968,0.2686,-0.1967,4.556,0.624,-0.624,70.1,9.5,-9.5,0.78,0.3,-0.1,1067.0,306.35,355.69,-92.41,9.6,2.0,q1_q17_dr24_tce,5912.0,164.0,-161.0,4.453,0.082,-0.082,0.924,0.362,-0.108,286.54041,38.3326,14.634,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666666666666,Low,0,0,0,1,1,Low
2577,5196864,K02695.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.50343279,1.002e-05,-1.002e-05,131.94522,0.0032,-0.0032,1.178,46.41,-0.248,1.534,0.192,-0.192,1156.0,110.0,-110.0,20.23,2.7,-2.43,1147.0,408.12,188.0,-128.21,13.2,1.0,q1_q17_dr25_tce,5174.0,169.0,-154.0,4.483,0.095,-0.105,0.84,0.112,-0.101,294.54373,40.313862,15.601,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666666666666,Low,0,1,0,0,3,Medium
4501,9571186,K03313.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,34.9524256,0.0001243,-0.0001243,163.52048,0.00298,-0.00298,1.225,70.24,-3.321,1.717,0.162,-0.162,677.0,53.0,-53.0,21.74,1.81,-1.51,429.0,8.02,2.67,-1.86,15.8,1.0,q1_q17_dr25_tce,4921.0,159.0,-145.0,4.591,0.024,-0.064,0.779,0.065,-0.054,283.04764,46.265331,14.767,0,0,0,0,0,0,0,0,0,0,0,0,0.0233333333333333,Low,0,1,0,0,3,Medium
7286,8263187,K07878.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.175,0,0,0,0,36.566324,0.001142,-0.001142,141.4473,0.0313,-0.0313,0.018,0.413,-0.018,4.832,0.488,-0.488,2943.0,425.0,-425.0,15.41,5.92,-10.99,828.0,110.92,136.29,-103.02,8.1,1.0,q1_q17_dr25_tce,5294.0,204.0,-186.0,3.599,0.944,-0.295,2.884,1.108,-2.057,300.63809,44.156269,17.195,0,0,0,0,0,0,0,0,1,1,0,1,0.0233333333333333,Low,0,1,0,1,5,High
2495,6716021,K02679.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.984,0,0,0,0,110.7556272,0.0005155,-0.0005155,144.80528,0.00372,-0.00372,0.917,65.42,-0.048,6.819,0.171,-0.171,8067.0,204.0,-204.0,29.64,4.83,-10.44,651.0,42.53,21.42,-26.73,48.5,1.0,q1_q17_dr25_tce,6525.0,176.0,-195.0,3.772,0.32,-0.08,2.668,0.434,-0.94,297.84125,42.118252,13.455,1,0,1,0,0,0,0,0,1,1,0,1,0.0233333333333333,Low,0,1,0,1,6,High
9001,10331279,K08000.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.975,0,0,0,0,225.48805,0.01866,-0.01866,224.2023,0.0772,-0.0772,0.817,0.024,-0.568,19.46,2.3,-2.3,379.9,42.1,-42.1,1.7,0.43,-0.14,267.0,1.2,0.9,-0.3,11.6,1.0,q1_q17_dr25_tce,5663.0,169.0,-152.0,4.579,0.04,-0.16,0.782,0.194,-0.065,288.27457,47.495781,15.306,1,1,0,0,0,0,0,0,0,0,0,1,0.0233333333333333,Low,0,0,0,1,1,Low
4091,6223324,K04274.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.972,0,0,0,0,1.97507424,1.386e-05,-1.386e-05,132.3567,0.00594,-0.00594,0.152,0.303,-0.152,2.61,0.175,-0.175,130.5,10.4,-10.4,1.08,0.35,-0.11,1477.0,1122.82,1093.9,-356.17,15.0,1.0,q1_q17_dr25_tce,6065.0,190.0,-232.0,4.495,0.052,-0.208,0.947,0.304,-0.101,296.81158,41.51569,15.276,0,0,0,0,0,0,0,0,0,0,0,0,0.0233333333333333,Low,0,0,0,0,0,Low
666,11122894,K01426.03,Kepler-1 b,CANDIDATE,CANDIDATE,0.999,0,0,0,0,150.0189511,0.0001744,-0.0001744,224.685714,0.000916,-0.000916,1.252,67.03,-0.169,4.3823,0.0486,-0.0486,4319.7,46.8,-46.8,32.6,3.6,-2.94,325.0,2.62,0.88,-0.62,106.2,2.0,q1_q17_dr25_tce,5618.0,112.0,-112.0,4.46,0.081,-0.09,0.897,0.099,-0.081,283.20917,48.777641,14.232,1,0,1,1,0,0,0,0,0,0,0,1,0.0233333333333333,Low,0,1,0,1,6,High
6181,3540873,K04986.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,444.04257,0.02842,-0.02842,334.6734,0.0399,-0.0399,0.062,0.3936,-0.062,10.9,1.1,-1.1,417.4,63.7,-63.7,1.48,0.47,-0.08,211.0,0.47,0.43,-0.1,7.4,1.0,q1_q16_tce,5776.0,167.0,-149.0,4.622,0.026,-0.199,0.726,0.228,-0.042,290.3548,38.672531,14.795,1,0,0,0,0,0,0,0,0,0,0,1,0.02,Low,0,0,0,1,2,Low
9559,8765560,K03891.01,Kepler-1 b,CANDIDATE,CANDIDATE,1.0,0,0,0,0,47.1096306,0.000194,-0.000194,144.13172,0.00343,-0.00343,1.23,6.923,-0.605,5.741,0.172,-0.172,752.2,22.2,-22.2,78.98,30.94,-57.45,751.0,75.4,89.11,-70.44,35.1,1.0,q1_q17_dr25_tce,5258.0,159.0,-159.0,3.597,0.968,-0.242,2.78,1.089,-2.022,296.15601,44.92009,13.731,0,0,0,1,0,0,0,0,1,1,0,1,0.02,Low,0,1,0,1,4,Medium
7233,10730703,K02327.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,46.331703,0.0008285,-0.0008285,173.2164,0.016,-0.016,0.1484,0.3026,-0.1484,4.514,0.411,-0.411,299.9,34.2,-34.2,1.39,0.52,-0.1,441.0,8.98,10.12,-2.09,9.4,2.0,q1_q17_dr24_tce,5477.0,163.0,-151.0,4.571,0.026,-0.252,0.815,0.306,-0.06,291.65778,48.009312,15.378,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Low,0,0,0,1,1,Low
3483,9413156,K04700.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.573,0,0,0,0,66.47762,0.001134,-0.001134,184.2673,0.0137,-0.0137,0.384,0.067,-0.384,4.487,0.304,-0.304,553.5,63.4,-63.4,1.83,0.39,-0.16,388.0,5.34,3.58,-1.53,9.1,2.0,q1_q17_dr25_tce,5515.0,182.0,-199.0,4.592,0.036,-0.135,0.775,0.164,-0.07,295.36145,45.914841,15.972,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Low,0,0,0,1,1,Low
6889,11348610,K05888.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,190.860818,0.004524,-0.004524,256.5195,0.0104,-0.0104,0.4668,0.0488,-0.4668,2.823,0.672,-0.672,512.0,133.0,-133.0,1.84,0.68,-0.14,273.0,1.32,1.45,-0.3,6.2,1.0,q1_q16_tce,5463.0,164.0,-142.0,4.578,0.026,-0.24,0.803,0.295,-0.059,290.8688,49.105068,15.491,1,0,0,0,0,0,0,0,0,0,0,1,0.02,Low,0,0,0,1,2,Low
4582,5097856,K07716.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.23,0,0,0,0,483.36405,0.04975,-0.04975,483.0784,0.0593,-0.0593,0.614,0.049,-0.468,15.61,2.0,-2.0,285.4,40.9,-40.9,1.27,0.25,-0.1,202.0,0.39,0.24,-0.09,8.3,1.0,q1_q17_dr25_tce,5700.0,171.0,-153.0,4.626,0.032,-0.128,0.718,0.143,-0.054,291.37067,40.216061,14.861,1,1,0,0,0,0,0,0,0,0,0,1,0.0166666666666666,Low,0,0,0,1,2,Low
5985,5529385,K05176.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,215.732414,0.005771,-0.005771,294.363,0.0109,-0.0109,0.4046,0.1079,-0.4046,1.915,0.425,-0.425,208.2,48.3,-48.3,1.26,0.55,-0.15,292.0,1.72,2.27,-0.49,7.3,1.0,q1_q16_tce,5790.0,164.0,-135.0,4.479,0.083,-0.284,0.856,0.379,-0.097,290.43491,40.777241,13.372,1,0,0,0,0,0,0,0,0,0,0,1,0.0166666666666666,Low,0,0,0,1,2,Low
8575,7755741,K06913.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,1.75173647,3.763e-05,-3.763e-05,132.2995,0.021,-0.021,0.6637,0.2752,-0.4477,5.122,0.675,-0.675,68.4,8.2,-8.2,3.86,0.53,-1.36,4900.0,136315.31,57819.63,-88097.08,10.2,3.0,q1_q17_dr24_tce,10894.0,261.0,-461.0,3.667,0.303,-0.303,4.378,0.605,-1.539,292.78702,43.416039,13.752,0,0,0,0,1,1,0,1,1,1,0,1,0.0166666666666666,Low,0,0,0,1,1,Low
1877,4247991,K02311.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,13.72549689,3.5205e-05,-3.5205e-05,145.03352,0.00413,-0.00413,0.537,0.193,-0.207,7.62,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,287.24118,39.33276,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666666,Low,0,0,0,0,0,Low
7208,12367464,K06250.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.991,0,1,0,0,1.853209359,4.49e-07,-4.49e-07,132.249661,0.000201,-0.000201,0.99,2.122,-0.035,1.7543,0.00965,-0.00965,12319.0,51.3,-51.3,32.99,8.44,-12.65,2100.0,4584.55,3501.28,-3076.77,238.9,1.0,q1_q17_dr25_tce,6384.0,181.0,-227.0,4.026,0.312,-0.144,1.716,0.439,-0.658,296.41437,51.162006,13.085,0,0,1,1,0,1,1,0,0,0,0,1,0.0166666666666666,Low,1,1,0,1,13,High
6745,9214176,K05640.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,348.665961,0.006518,-0.006518,165.8497,0.0174,-0.0174,0.0873,0.3565,-0.0873,3.849,0.419,-0.419,391.2,45.4,-45.4,9.56,1.03,-1.48,493.0,13.93,4.57,-4.84,10.8,1.0,q1_q16_tce,5183.0,102.0,-116.0,3.166,0.029,-0.031,4.89,0.529,-0.757,290.15314,45.635471,12.038,1,0,0,0,0,0,0,0,1,1,0,1,0.0166666666666666,Low,0,0,0,1,3,Medium
1242,8081482,K01539.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.488,0,1,0,0,2.819453322,1.83e-06,-1.83e-06,133.870141,0.00054,-0.00054,0.532,0.021,-0.027,4.4127,0.0411,-0.0411,71867.0,443.0,-443.0,29.8,8.46,-5.63,1357.0,803.4,669.34,-329.56,202.0,1.0,q1_q17_dr25_tce,5767.0,155.0,-155.0,4.33,0.18,-0.18,1.074,0.305,-0.203,284.664,43.98502,14.569,0,0,1,0,0,0,1,0,0,0,0,1,0.0133333333333333,Low,1,1,0,1,12,High
6478,8747910,K05570.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,574.65297,0.02898,-0.02898,365.2946,0.0539,-0.0539,0.5663,0.2172,-0.4553,4.37,1.1,-1.1,725.0,243.0,-243.0,2.28,0.97,-0.19,196.0,0.35,0.45,-0.08,7.4,1.0,q1_q16_tce,5596.0,158.0,-143.0,4.553,0.034,-0.276,0.821,0.348,-0.067,289.62814,44.942421,14.789,1,0,0,0,0,0,0,0,0,0,0,1,0.0133333333333333,Low,0,0,0,1,2,Low
6117,4770798,K05087.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,651.07431,0.01577,-0.01577,216.3882,0.0224,-0.0224,0.0343,0.4067,-0.0341,5.603,0.625,-0.625,153.7,26.2,-26.2,1.55,0.59,-0.35,234.0,0.71,0.81,-0.32,7.1,1.0,q1_q16_tce,5696.0,156.0,-148.0,4.218,0.207,-0.219,1.261,0.482,-0.28,297.50919,39.88802,12.524,1,0,0,0,0,0,0,0,0,0,0,1,0.0133333333333333,Low,0,0,0,1,2,Low
6904,3559935,K00492.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,265.29617,0.01548,-0.01548,297.8704,0.0236,-0.0236,0.3323,0.1105,-0.3321,4.1,0.923,-0.923,608.0,134.0,-134.0,2.99,1.16,-0.6,302.0,1.97,2.29,-0.84,5.9,2.0,q1_q16_tce,5589.0,163.0,-154.0,4.27,0.175,-0.23,1.218,0.472,-0.244,295.18292,38.654228,14.424,1,0,0,0,0,0,0,0,0,0,0,1,0.0133333333333333,Low,0,0,0,1,2,Low
8217,6614748,K06745.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,383.85362,0.01802,-0.01802,426.5941,0.0346,-0.0346,0.5927,0.0136,-0.5111,9.76,1.6,-1.6,422.9,65.8,-65.8,2.78,1.22,-0.46,314.0,2.29,2.91,-0.94,7.5,1.0,q1_q17_dr24_tce,6675.0,150.0,-279.0,4.341,0.076,-0.076,1.293,0.572,-0.211,294.28693,42.032791,15.232,1,0,0,0,0,0,0,0,0,0,0,1,0.0133333333333333,Low,0,0,0,1,2,Low
7279,9966219,K03401.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,326.6708,0.01608,-0.01608,327.7185,0.0385,-0.0385,0.6133,0.0169,-0.4804,10.84,1.5,-1.5,386.4,39.6,-39.6,2.2,0.75,-0.35,283.0,1.52,1.54,-0.57,10.8,1.0,q1_q16_tce,5896.0,162.0,-169.0,4.343,0.138,-0.232,1.072,0.368,-0.172,297.47839,46.81575,14.388,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,1,Low
562,5297298,K00130.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.913,0,0,0,0,34.193600311,3.658e-06,-3.658e-06,155.2966351,8.58e-05,-8.58e-05,0.625,0.004,-0.005,5.41382,0.00803,-0.00803,13715.0,11.6,-11.6,21.95,3.79,-4.63,778.0,86.74,43.36,-36.96,1405.6,1.0,q1_q17_dr25_tce,6129.0,135.0,-123.0,3.991,0.175,-0.094,1.786,0.308,-0.377,297.36032,40.42981,13.325,0,0,1,0,0,0,1,0,0,0,0,1,0.01,Low,0,1,0,1,7,High
5925,5394585,K05158.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,151.13008,0.01071,-0.01071,278.463,0.0502,-0.0502,0.0529,0.4146,-0.0528,3.49,1.0,-1.0,358.0,108.0,-108.0,4.41,1.27,-1.78,578.0,26.4,22.21,-18.17,4.6,1.0,q1_q16_tce,6768.0,178.0,-225.0,3.844,0.351,-0.143,2.302,0.664,-0.927,299.38071,40.535671,11.867,1,0,0,0,0,0,0,0,0,1,0,1,0.01,Low,0,0,0,1,4,Medium
5680,8376848,K04007.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.964,0,0,0,0,11.4927112,0.0001425,-0.0001425,133.3086,0.0102,-0.0102,1.212,6.882,-0.313,7.764,0.527,-0.527,291.5,18.7,-18.7,25.01,7.77,-2.78,858.0,127.97,119.68,-40.83,18.7,1.0,q1_q17_dr25_tce,6198.0,188.0,-225.0,4.464,0.054,-0.216,1.005,0.312,-0.112,295.74899,44.37476,15.472,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Low,0,1,0,0,3,Medium
9295,6531617,K07785.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.323,0,0,0,0,433.220461,0.005076,-0.005076,271.04277,0.00977,-0.00977,0.178,0.281,-0.178,2.725,0.49,-0.49,725.1,94.1,-94.1,2.07,0.33,-0.25,203.0,0.4,0.2,-0.13,9.5,1.0,q1_q17_dr25_tce,5232.0,156.0,-156.0,4.519,0.096,-0.168,0.777,0.126,-0.094,294.62714,41.933182,14.546,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,2,Low
6691,9994381,K05749.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,281.95332,0.004673,-0.004673,231.2826,0.0126,-0.0126,0.6164,0.0113,-0.5004,2.756,0.361,-0.361,1039.0,152.0,-152.0,2.31,0.32,-0.17,204.0,0.41,0.19,-0.09,7.6,1.0,q1_q16_tce,4864.0,150.0,-130.0,4.628,0.031,-0.073,0.692,0.093,-0.053,282.93451,46.994869,15.399,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,2,Low
6483,9579606,K05694.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,107.904526,0.001667,-0.001667,159.9493,0.0131,-0.0131,0.2415,0.2474,-0.2415,2.053,0.328,-0.328,249.4,49.8,-49.8,1.26,0.43,-0.09,337.0,3.05,3.06,-0.68,6.1,1.0,q1_q16_tce,5565.0,154.0,-136.0,4.574,0.029,-0.218,0.802,0.272,-0.059,287.86899,46.26936,14.295,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,2,Low
6183,3542928,K04988.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,484.172005,0.008306,-0.008306,545.2208,0.0103,-0.0103,0.3737,0.0926,-0.3734,4.566,0.49,-0.49,518.2,55.6,-55.6,2.38,1.1,-0.23,235.0,0.72,1.01,-0.21,11.3,1.0,q1_q16_tce,5858.0,168.0,-218.0,4.456,0.049,-0.311,1.04,0.483,-0.101,290.96146,38.673439,13.881,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,1,Low
6829,12168895,K05959.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,251.48808,0.03783,-0.03783,192.461,0.139,-0.139,0.8011,0.0146,-0.6006,6.8,2.6,-2.6,305.0,136.0,-136.0,1.74,0.71,-0.14,284.0,1.55,1.84,-0.4,6.4,1.0,q1_q16_tce,5979.0,156.0,-175.0,4.52,0.036,-0.294,0.902,0.366,-0.076,296.24155,50.78051,14.495,1,0,0,0,0,0,0,0,0,0,0,1,0.01,Low,0,0,0,1,2,Low
7853,6368222,K06697.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,82.97062172,3.5205e-05,-3.5205e-05,171.428214,0.00413,-0.00413,0.537,0.193,-0.207,8.22,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,3.0,q1_q17_dr24_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,293.16202,41.735229,13.678,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Low,0,0,0,0,0,Low
6397,9417931,K05671.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,190.905243,0.004446,-0.004446,193.3008,0.0159,-0.0159,0.3708,0.1451,-0.3285,2.529,0.407,-0.407,227.1,38.8,-38.8,1.73,0.68,-0.27,356.0,3.81,4.39,-1.4,7.4,1.0,q1_q16_tce,6098.0,159.0,-183.0,4.321,0.134,-0.252,1.131,0.444,-0.175,296.97369,45.995209,13.574,1,0,0,0,0,0,0,0,0,0,0,1,0.0066666666666666,Low,0,0,0,1,2,Low
3835,8240790,K04426.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,369.13236,0.02649,-0.02649,235.5195,0.0274,-0.0274,0.0824,0.3649,-0.0823,10.34,0.899,-0.899,215.9,26.9,-26.9,2.14,1.13,-0.55,328.0,2.73,4.33,-1.42,11.9,1.0,q1_q17_dr25_tce,6282.0,167.0,-209.0,4.151,0.224,-0.268,1.449,0.762,-0.374,294.45038,44.166779,13.665,1,0,0,0,0,0,0,0,0,0,0,1,0.0066666666666666,Low,0,0,0,1,1,Low
